Site Name,Latitude,Longitude,Site Enabled,Device Name,Device Type,Max Power (dBm),Misc Loss (dB),Antenna Type,Mechanical Azimuth (deg),Mechanical Downtilt (deg),Electrical Downtilt (deg),Antenna Height AGL (m),Beamforming Gain (dB),LTE PDSCH Offset (dB),Cell Load (%)
S478,29.7737209,-95.1470794,true,LTE-ENodeB-1431,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S479,29.8998372,-95.0467647,true,LTE-ENodeB-145,Outdoor,45,2,AW3161,0,0,0,40,0,0,50
S48,31.8441185,-102.3657808,true,LTE-ENodeB-1042,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S480,29.9203550,-95.0434653,true,LTE-ENodeB-1432,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S481,29.2845908,-94.8647391,true,LTE-ENodeB-1433,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S482,29.8234770,-95.0408410,true,LTE-ENodeB-1434,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S483,29.8212430,-94.9148139,true,LTE-ENodeB-1435,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S484,32.3731333,-94.8341481,true,LTE-ENodeB-1436,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S485,29.7604806,-95.3487925,true,LTE-ENodeB-1437,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S486,29.7497345,-95.3343309,true,LTE-ENodeB-1438,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S487,29.7416730,-95.3005302,true,LTE-ENodeB-1439,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S488,29.9340202,-95.2994624,true,LTE-ENodeB-1440,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S489,29.9153530,-95.4102075,true,LTE-ENodeB-1441,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S49,31.8318984,-102.3907094,true,LTE-ENodeB-1043,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S490,29.9380999,-95.4116745,true,LTE-ENodeB-146,Outdoor,45,2,AW3161,0,0,0,40,0,0,50
S491,33.7145595,-96.5516882,true,LTE-ENodeB-1442,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S492,29.9375707,-95.3812229,true,LTE-ENodeB-1443,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S493,33.7132043,-96.6653063,true,LTE-ENodeB-1444,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S494,29.6739642,-95.2658182,true,LTE-ENodeB-1445,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S495,29.6720565,-95.2317419,true,LTE-ENodeB-1446,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S496,29.7117985,-95.1722771,true,LTE-ENodeB-1447,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S497,29.6944160,-95.1855080,true,LTE-ENodeB-1448,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S498,33.7351935,-96.5380411,true,LTE-ENodeB-1449,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S499,29.6480315,-95.4615469,true,LTE-ENodeB-1450,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S5,31.6787682,-95.5036049,true,LTE-ENodeB-1003,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S50,31.7186924,-102.5324543,true,LTE-ENodeB-1044,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S500,29.6103890,-95.4623711,true,LTE-ENodeB-1451,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S501,29.6361994,-95.3351093,true,LTE-ENodeB-147,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S502,29.6949028,-95.2922528,true,LTE-ENodeB-1452,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S503,29.6858593,-95.2787401,true,LTE-ENodeB-1453,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S504,33.7550370,-96.6036290,true,LTE-ENodeB-1454,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S505,33.7215633,-96.5636478,true,LTE-ENodeB-1455,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S506,29.5604420,-95.1245654,true,LTE-ENodeB-1456,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S507,29.5688303,-95.1473465,true,LTE-ENodeB-1457,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S508,29.5663385,-95.1127007,true,LTE-ENodeB-1458,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S509,29.7338989,-95.3816252,true,LTE-ENodeB-1459,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S51,31.6726263,-106.3342971,true,LTE-ENodeB-1045,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S510,29.7242042,-95.3900800,true,LTE-ENodeB-1460,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S511,29.7322706,-95.3721180,true,LTE-ENodeB-1461,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S512,29.6834660,-95.3904193,true,LTE-ENodeB-148,Outdoor,45,2,AW3161,0,0,0,40,0,0,50
S513,29.6659190,-95.1418571,true,LTE-ENodeB-1462,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S514,33.6719000,-96.6297216,true,LTE-ENodeB-1463,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S515,33.6204720,-96.7314079,true,LTE-ENodeB-1464,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S516,29.6996076,-95.1236082,true,LTE-ENodeB-1465,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S517,29.7008673,-95.3868126,true,LTE-ENodeB-1466,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S518,29.6980789,-95.3884457,true,LTE-ENodeB-1467,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S519,29.7201717,-95.0641970,true,LTE-ENodeB-1468,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S52,33.7258395,-96.5450938,true,LTE-ENodeB-1046,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S520,29.8072014,-95.2970649,true,LTE-ENodeB-1469,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S521,29.8427930,-95.3260539,true,LTE-ENodeB-1470,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S522,29.8526925,-95.3004280,true,LTE-ENodeB-1471,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S523,29.8144860,-95.2783140,true,LTE-ENodeB-149,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S524,29.8179900,-95.2714277,true,LTE-ENodeB-1472,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S525,29.8059241,-95.2903122,true,LTE-ENodeB-1473,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S526,29.9028128,-95.3096229,true,LTE-ENodeB-1474,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S527,29.6854235,-95.3968868,true,LTE-ENodeB-1475,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S528,29.6900410,-95.4405273,true,LTE-ENodeB-1476,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S529,29.5847391,-95.2148613,true,LTE-ENodeB-1477,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S53,32.3208552,-102.4236383,true,LTE-ENodeB-1047,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S530,29.7162936,-95.4878702,true,LTE-ENodeB-1478,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S531,29.9399697,-95.2820275,true,LTE-ENodeB-1479,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S532,29.9296315,-95.2794481,true,LTE-ENodeB-1480,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S533,29.9396556,-95.2855009,true,LTE-ENodeB-1481,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S534,29.8032152,-95.1847175,true,LTE-ENodeB-150,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S535,29.7910575,-95.1732527,true,LTE-ENodeB-1482,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S536,29.7515510,-95.5547611,true,LTE-ENodeB-1483,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S537,29.7495454,-95.4809576,true,LTE-ENodeB-1484,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S538,29.7407595,-95.4599281,true,LTE-ENodeB-1485,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S539,29.7320083,-95.4975257,true,LTE-ENodeB-1486,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S54,31.4330369,-94.9589809,true,LTE-ENodeB-1048,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S540,29.6889008,-95.5547693,true,LTE-ENodeB-1487,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S541,29.7713603,-95.1579708,true,LTE-ENodeB-1488,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S542,29.7714506,-95.1916477,true,LTE-ENodeB-1489,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S543,29.7700485,-95.6039844,true,LTE-ENodeB-1490,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S544,29.7371894,-95.5699474,true,LTE-ENodeB-1491,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S545,29.7514695,-95.5772756,true,LTE-ENodeB-151,Outdoor,45,2,AW3161,0,0,0,40,0,0,50
S546,29.7330089,-95.6052859,true,LTE-ENodeB-1492,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S547,29.7704010,-95.2229996,true,LTE-ENodeB-1493,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S548,29.7686051,-95.2130286,true,LTE-ENodeB-1494,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S549,29.7678290,-95.2355977,true,LTE-ENodeB-1495,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S55,31.4669750,-94.7973686,true,LTE-ENodeB-1049,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S550,29.6756284,-95.6150162,true,LTE-ENodeB-1496,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S551,29.7215425,-95.6690065,true,LTE-ENodeB-1497,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S552,29.7967054,-95.3720017,true,LTE-ENodeB-1498,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S553,29.8302135,-95.5010624,true,LTE-ENodeB-1499,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S554,30.0039095,-95.1933853,true,LTE-ENodeB-1500,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S555,30.0089368,-95.1804577,true,LTE-ENodeB-1501,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S556,30.0115085,-95.1603115,true,LTE-ENodeB-17,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S557,29.8813130,-95.4945715,true,LTE-ENodeB-152,Outdoor,45,2,AW3161,0,0,0,40,0,0,50
S558,29.9568490,-95.0628773,true,LTE-ENodeB-1502,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S559,29.8391590,-95.6439637,false,LTE-ENodeB-1503,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S56,31.4361551,-94.7478196,true,LTE-ENodeB-1050,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S560,29.8545390,-95.1426396,true,LTE-ENodeB-1504,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S561,29.8900280,-95.6208458,true,LTE-ENodeB-1505,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S562,29.6809223,-95.3943416,true,LTE-ENodeB-1506,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S563,29.6972390,-95.3937993,true,LTE-ENodeB-1507,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S564,29.6789099,-95.4256652,true,LTE-ENodeB-1508,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S565,29.6852999,-95.4139819,true,LTE-ENodeB-1509,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S566,29.9558010,-95.4637756,true,LTE-ENodeB-1510,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S567,29.9463793,-95.4670030,true,LTE-ENodeB-1511,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S568,29.5981415,-95.2013800,true,LTE-ENodeB-153,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S569,29.9822855,-95.5094296,true,LTE-ENodeB-1512,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S57,31.3609729,-94.8866261,true,LTE-ENodeB-1051,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S570,29.9949399,-95.5248585,true,LTE-ENodeB-1513,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S571,30.0200733,-95.5222846,true,LTE-ENodeB-1514,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S572,30.0206021,-95.5249181,true,LTE-ENodeB-1515,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S573,30.0171831,-95.6777302,true,LTE-ENodeB-1516,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S574,29.5922188,-95.1766056,true,LTE-ENodeB-1517,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S575,30.1062418,-95.6208239,true,LTE-ENodeB-1518,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S576,32.6216497,-94.3460261,true,LTE-ENodeB-1519,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S577,32.5106289,-94.4306153,true,LTE-ENodeB-1520,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S578,32.4980931,-94.5184547,true,LTE-ENodeB-1521,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S579,32.4616022,-94.5788365,true,LTE-ENodeB-154,Outdoor,45,2,AW3161,0,0,0,40,0,0,50
S58,31.2674179,-94.8465099,true,LTE-ENodeB-107,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S580,32.5323237,-94.5240294,true,LTE-ENodeB-1522,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S581,32.5579505,-94.5189066,true,LTE-ENodeB-1523,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S582,35.8337484,-102.2057910,true,LTE-ENodeB-1524,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S583,30.1094618,-98.1333391,true,LTE-ENodeB-1525,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S584,32.1951888,-95.7324383,true,LTE-ENodeB-1526,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S585,29.6533082,-95.1286577,true,LTE-ENodeB-1527,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S586,29.5240075,-95.1500455,true,LTE-ENodeB-1528,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S587,32.1821120,-95.8369426,true,LTE-ENodeB-1529,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S588,29.7923720,-95.0496668,true,LTE-ENodeB-1530,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S589,29.7983066,-95.0310842,true,LTE-ENodeB-1531,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S59,31.4408396,-94.6654135,true,LTE-ENodeB-1052,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S590,32.9689327,-95.4142861,true,LTE-ENodeB-155,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S591,29.7289350,-94.9592907,true,LTE-ENodeB-1532,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S592,33.1390727,-95.3897389,true,LTE-ENodeB-1533,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S593,31.2980781,-95.4525352,true,LTE-ENodeB-1534,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S594,29.5854350,-95.1876518,true,LTE-ENodeB-1535,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S595,31.1479183,-95.6244552,true,LTE-ENodeB-1536,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S596,31.1033520,-104.9428232,true,LTE-ENodeB-1537,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S597,29.7766555,-94.9748226,true,LTE-ENodeB-1538,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S598,29.7610560,-94.9399823,true,LTE-ENodeB-1539,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S599,29.7577202,-94.9426596,true,LTE-ENodeB-1540,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S6,31.6393475,-95.5989133,true,LTE-ENodeB-1004,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S60,31.2648434,-94.8070217,true,LTE-ENodeB-1053,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S600,29.7525944,-94.9281760,true,LTE-ENodeB-1541,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S601,29.7481230,-94.9610030,true,LTE-ENodeB-156,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S602,29.7492220,-94.9732805,true,LTE-ENodeB-1542,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S603,32.9514798,-96.0642560,true,LTE-ENodeB-1543,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S604,29.5908711,-95.2016245,true,LTE-ENodeB-1544,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S605,32.8455214,-95.9985028,true,LTE-ENodeB-1545,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S606,32.8468476,-96.1507076,true,LTE-ENodeB-1546,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S607,29.7218632,-94.9664138,true,LTE-ENodeB-1547,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S608,35.9782830,-101.5114033,true,LTE-ENodeB-1548,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S609,35.6703621,-101.5712035,true,LTE-ENodeB-1549,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S61,31.3905287,-94.7487737,true,LTE-ENodeB-1054,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S610,35.6619318,-101.3835830,true,LTE-ENodeB-1550,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S611,29.7257590,-94.9800628,true,LTE-ENodeB-1551,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S612,29.6899859,-95.2039893,true,LTE-ENodeB-157,Outdoor,45,2,AW3161,0,0,0,40,0,0,50
S613,29.6648446,-95.1923982,true,LTE-ENodeB-1552,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S614,30.5987185,-103.8740259,true,LTE-ENodeB-1553,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S615,30.7112202,-103.9608825,true,LTE-ENodeB-1554,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S616,29.8999501,-94.1915544,true,LTE-ENodeB-1555,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S617,29.8616230,-94.2296272,true,LTE-ENodeB-1556,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S618,29.9301265,-94.1429583,true,LTE-ENodeB-1557,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S619,29.6508305,-95.1928296,true,LTE-ENodeB-1558,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S62,31.3742541,-94.6843434,true,LTE-ENodeB-1055,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S620,29.6633292,-95.1725979,true,LTE-ENodeB-1559,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S621,29.6584071,-95.1784902,true,LTE-ENodeB-1560,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S622,33.4421470,-100.0188874,true,LTE-ENodeB-1561,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S623,29.4269856,-100.3271130,true,LTE-ENodeB-158,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S624,29.6503007,-95.1815023,true,LTE-ENodeB-1562,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S625,29.6147819,-95.4977055,true,LTE-ENodeB-1563,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S626,32.8616864,-100.1004646,true,LTE-ENodeB-1564,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S627,29.6779870,-95.1915796,true,LTE-ENodeB-1565,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S628,32.7363535,-99.7397646,true,LTE-ENodeB-1566,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S629,32.5620833,-100.1296476,true,LTE-ENodeB-1567,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S63,31.2884165,-94.7471292,true,LTE-ENodeB-1056,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S630,32.6696837,-99.8932084,true,LTE-ENodeB-1568,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S631,32.7545027,-100.0411348,true,LTE-ENodeB-1569,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S632,32.6486830,-96.0888719,true,LTE-ENodeB-1570,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S633,30.1200279,-98.8022821,true,LTE-ENodeB-1571,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S634,29.8013685,-98.7383363,true,LTE-ENodeB-159,Outdoor,45,2,AW3161,0,0,0,40,0,0,50
S635,29.6655411,-95.1831884,true,LTE-ENodeB-1572,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S636,29.7605108,-98.7548536,true,LTE-ENodeB-1573,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S637,29.7836600,-98.6934860,true,LTE-ENodeB-1574,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S638,32.9944270,-100.8896659,true,LTE-ENodeB-1575,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S639,29.9709072,-99.3244281,true,LTE-ENodeB-1576,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S64,31.2440015,-94.7957460,true,LTE-ENodeB-1057,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S640,33.9066865,-102.3055768,true,LTE-ENodeB-1577,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S641,30.2613197,-99.3479766,true,LTE-ENodeB-1578,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S642,30.1333276,-99.2122358,true,LTE-ENodeB-1579,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S643,29.9883517,-99.1810627,true,LTE-ENodeB-1580,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S644,29.9308983,-99.1979761,true,LTE-ENodeB-1581,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S645,30.5896134,-99.9333073,true,LTE-ENodeB-160,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S646,30.4423108,-99.6174167,true,LTE-ENodeB-1582,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S647,30.4868380,-99.7658165,true,LTE-ENodeB-1583,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S648,30.4840674,-99.7662938,true,LTE-ENodeB-1584,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S649,33.9117667,-102.3418968,true,LTE-ENodeB-1585,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S65,31.1467006,-94.6619374,true,LTE-ENodeB-1058,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S650,33.6186340,-101.9772104,true,LTE-ENodeB-1586,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S651,34.3111105,-102.3091031,true,LTE-ENodeB-1587,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S652,34.0144533,-102.4618226,true,LTE-ENodeB-1588,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S653,33.9537285,-102.3907164,true,LTE-ENodeB-1589,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S654,33.8965255,-102.2253172,true,LTE-ENodeB-1590,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S655,30.3430500,-95.0885158,true,LTE-ENodeB-1591,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S656,29.6458708,-95.1590043,true,LTE-ENodeB-161,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S657,31.2373793,-98.3214205,true,LTE-ENodeB-1592,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S658,31.2224450,-98.3708825,true,LTE-ENodeB-1593,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S659,31.0938580,-97.9687863,true,LTE-ENodeB-1594,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S66,31.3757209,-94.5875109,true,LTE-ENodeB-1059,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S660,29.7170568,-95.2197854,true,LTE-ENodeB-1595,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S661,29.6207807,-95.3484011,true,LTE-ENodeB-1596,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S662,31.0728499,-98.0606132,true,LTE-ENodeB-1597,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S663,31.0459915,-98.3671469,true,LTE-ENodeB-1598,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S664,31.0760970,-98.1934264,true,LTE-ENodeB-1599,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S665,31.0515875,-98.1572394,true,LTE-ENodeB-1600,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S666,29.6469879,-95.4640644,true,LTE-ENodeB-1601,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S667,29.6214431,-95.4727212,true,LTE-ENodeB-18,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S668,28.0722802,-99.3105117,true,LTE-ENodeB-162,Outdoor,45,2,AW3161,120,0,0,40,0,0,50
S669,29.3598293,-96.7248547,true,LTE-ENodeB-1602,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S67,31.2324492,-94.6097424,true,LTE-ENodeB-1060,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S670,29.2899046,-96.7181139,true,LTE-ENodeB-1603,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S671,30.3468898,-95.0845182,true,LTE-ENodeB-1604,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S672,29.5006825,-96.9740907,true,LTE-ENodeB-1605,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S673,28.9528275,-95.9546654,true,LTE-ENodeB-1606,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S674,29.1495707,-96.9382013,true,LTE-ENodeB-1607,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S675,30.3804422,-97.0252726,true,LTE-ENodeB-1608,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S676,30.4850392,-97.0671952,true,LTE-ENodeB-1609,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S677,30.2555225,-96.7513018,true,LTE-ENodeB-1610,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S678,30.2936988,-96.9645733,true,LTE-ENodeB-1611,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S679,30.3356837,-97.0486700,true,LTE-ENodeB-163,Outdoor,45,2,AW3161,0,0,0,40,0,0,50
S68,29.5540400,-95.6942519,true,LTE-ENodeB-1061,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S680,30.2155030,-96.8453937,true,LTE-ENodeB-1612,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S681,30.1717748,-96.9029731,true,LTE-ENodeB-1613,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S682,30.1645038,-96.9238269,true,LTE-ENodeB-1614,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S683,28.9261469,-95.7945745,true,LTE-ENodeB-1615,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S684,30.3329687,-95.0626033,true,LTE-ENodeB-1616,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
S685,28.8461332,-95.6998803,true,LTE-ENodeB-1617,Outdoor,45,2,AW3161,240,0,0,40,0,0,50
